,term,justiceName,medianJJ,liberal,median,lib_median,lib_court,caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,vote,opinion,direction,majority,firstAgreement,secondAgreement,_merge
38,1950,FMVinson,HHBurton,0,0,0,0,1950-037,1950-037-01,1950-037-01-01,1950-037-01-01-01-09,2/26/51,1,340 U.S. 462,71 S. Ct. 416,95 L. Ed. 2d 417,1951 U.S. LEXIS 2155,1303,Vinson,83,"UNITED STATES EX REL. TOUHY v. RAGEN, WARDEN, ET AL.",11/27/50,NA,126,NA,19,60,1,27,NA,0,66,NA,27,NA,0,12,3,1,1,2,0,0,0,0,50040,5,1,0,5,4,6,600,5 U.S.C. Œ_ 22,79,87,1,6,2,87,1,1,1,2,NA,NA,3
39,1950,HHBurton,HHBurton,0,1,0,0,1950-031,1950-031-01,1950-031-01-01,1950-031-01-01-01-03,2/26/51,1,340 U.S. 367,71 S. Ct. 438,95 L. Ed. 2d 344,1951 U.S. LEXIS 2154,1303,Vinson,20,ROGERS v. UNITED STATES,11/7/50,NA,254,NA,27,NA,1,NA,NA,0,52,7,30,NA,0,12,2,1,1,2,0,0,0,0,10090,1,1,0,1,NA,2,210,,87,78,1,5,3,86,1,1,1,2,NA,NA,3
40,1950,HLBlack,HHBurton,1,0,0,0,1950-090,1950-090-01,1950-090-01-01,1950-090-01-01-01-08,6/4/51,1,341 U.S. 593,71 S. Ct. 971,95 L. Ed. 2d 1199,1951 U.S. LEXIS 2490,1303,Vinson,352,TIMKEN ROLLER BEARING CO. v. UNITED STATES,4/24/51,NA,184,NA,27,NA,2,NA,NA,0,103,41,103,41,0,1,NA,2,1,2,1,0,0,0,80010,8,2,0,4,NA,3,367,,78,87,1,5,2,78,1,2,2,2,NA,NA,3
41,1950,RHJackson,HHBurton,0,0,0,0,1950-019,1950-019-01,1950-019-01-01,1950-019-01-01-01-04,12/11/50,1,340 U.S. 193,71 S. Ct. 209,95 L. Ed. 2d 207,1950 U.S. LEXIS 1315,1303,Vinson,35,ACKERMANN v. UNITED STATES,10/19/50,NA,106,NA,27,NA,1,NA,NA,0,122,51,25,NA,0,12,2,1,1,2,0,0,0,0,20280,2,1,0,4,NA,4,400,,89,87,1,5,3,84,1,1,1,2,NA,NA,3
42,1950,SFReed,HHBurton,0,0,0,0,1950-023,1950-023-01,1950-023-01-01,1950-023-01-01-01-07,1/8/51,1,340 U.S. 231,71 S. Ct. 240,95 L. Ed. 2d 239,1951 U.S. LEXIS 2376,1303,Vinson,1,STANDARD OIL CO. v. FEDERAL TRADE COMMISSION,1/9/50,10/9/50,198,NA,357,NA,1,57,NA,0,27,NA,27,NA,0,10,10,2,1,4,0,1,0,0,80010,8,1,0,4,NA,3,364,,86,87,1,5,3,79,2,2,2,1,NA,NA,3
43,1950,SMinton,HHBurton,0,0,0,0,1950-145,1950-145-01,1950-145-01-01,1950-145-01-01-01-09,12/11/50,5,340 U.S. 898,71 S. Ct. 278,95 L. Ed. 2d 651,1950 U.S. LEXIS 1316,1303,Vinson,898,UNITED STATES v. PENNER INSTALLATION CORP.,11/30/50,NA,27,NA,501,NA,1,NA,NA,0,3,NA,3,NA,0,12,NA,NA,1,2,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,89,8,1,NA,NA,0,0,3
44,1950,TCClark,HHBurton,0,0,0,0,1950-009,1950-009-01,1950-009-01-01,1950-009-01-01-01-02,11/27/50,1,340 U.S. 76,71 S. Ct. 160,95 L. Ed. 2d 89,1950 U.S. LEXIS 2624,1303,Vinson,30,UNITED STATES v. UNITED STATES GYPSUM CO. ET AL.,10/19/50,NA,27,NA,184,NA,2,NA,NA,1,55,10,55,10,0,1,NA,2,1,4,0,1,0,0,80010,8,1,1,4,NA,3,367,,79,87,1,6,1,88,NA,NA,NA,NA,NA,NA,3
45,1950,WODouglas,HHBurton,1,0,0,0,1950-027,1950-027-01,1950-027-01-01,1950-027-01-01-01-05,1/15/51,1,340 U.S. 332,71 S. Ct. 301,95 L. Ed. 2d 306,1951 U.S. LEXIS 2250,1303,Vinson,21,BLAU v. UNITED STATES,11/7/50,NA,254,NA,27,NA,1,NA,NA,0,52,7,30,NA,0,12,2,1,1,3,0,1,0,0,10330,1,2,0,7,3,NA,NA,,78,78,1,6,2,81,1,1,2,2,NA,NA,3
46,1951,FFrankfurter,HHBurton,1,0,0,0,1951-013,1951-013-01,1951-013-01-01,1951-013-01-01-01-06,12/3/51,1,342 U.S. 117,72 S. Ct. 118,96 L. Ed. 2d 138,1951 U.S. LEXIS 2357,1303,Vinson,2,STEFANELLI et al. v. MINARD et al.,10/16/51,NA,100,NA,19,35,1,NA,NA,0,92,35,23,NA,0,10,2,1,1,2,0,0,0,0,90020,9,1,0,7,NA,NA,NA,,80,87,1,7,1,80,1,2,1,2,NA,NA,3
47,1951,FMVinson,HHBurton,0,0,0,0,1951-068,1951-068-01,1951-068-01-01,1951-068-01-01-01-09,4/7/52,1,343 U.S. 205,72 S. Ct. 618,96 L. Ed. 2d 888,1952 U.S. LEXIS 2642,1303,Vinson,178,"UEBERSEE FINANZ-KORPORATION, A. G., v. McGRATH, ATTORNEY GENERAL, SUCCESSOR TO THE ALIEN PROPERTY CUSTODIAN",1/2/52,NA,159,NA,1,NA,1,5,NA,0,55,10,32,NA,0,12,2,2,1,7,0,0,0,0,40070,4,2,0,4,NA,3,376,,89,87,1,8,0,87,1,1,2,2,NA,NA,3
48,1951,HHBurton,HHBurton,0,1,0,0,1951-093,1951-093-01,1951-093-01-01,1951-093-01-01-01-03,6/9/52,1,343 U.S. 779,72 S. Ct. 1011,96 L. Ed. 2d 1294,1952 U.S. LEXIS 2632,1303,Vinson,493,"ISBRANDTSEN COMPANY, INC. v. JOHNSON",4/23/52,NA,116,NA,145,NA,1,NA,NA,0,109,45,23,NA,0,10,2,2,1,2,0,0,0,0,80070,8,2,0,4,NA,6,600,46 U.S.C. Œ_ 701,86,87,1,8,1,86,1,2,2,2,NA,NA,3
49,1951,HLBlack,HHBurton,1,0,0,0,1951-052,1951-052-02,1951-052-02-01,1951-052-02-01-01-08,3/3/52,6,342 U.S. 517,72 S. Ct. 432,96 L. Ed. 2d 540,1952 U.S. LEXIS 2389,1303,Vinson,159M,GRAY ET AL. v. BOARD OF TRUSTEES OF THE UNIVERSITY OF TENNESSEE ET AL.,1/9/52,NA,224,NA,26,50,8,NA,NA,1,116,50,116,50,0,1,NA,1,1,9,0,0,0,0,90130,9,1,0,3,NA,NA,NA,,NA,NA,1,9,0,78,1,1,1,2,NA,NA,3
50,1951,RHJackson,HHBurton,0,0,0,0,1951-004,1951-004-01,1951-004-01-01,1951-004-01-01-01-04,11/5/51,6,342 U.S. 29,72 S. Ct. 12,96 L. Ed. 2d 31,1951 U.S. LEXIS 1369,1303,Vinson,22,GARDNER v. PANAMA RAILROAD CO.,10/11/51,NA,208,NA,116,NA,1,NA,NA,0,163,NA,25,NA,0,12,2,1,1,4,0,1,0,0,90480,9,2,0,7,4,3,374,,NA,NA,1,8,0,84,1,1,2,2,NA,NA,3
51,1951,SFReed,HHBurton,0,0,0,0,1951-045,1951-045-01,1951-045-01-01,1951-045-01-01-01-07,3/3/52,1,342 U.S. 415,72 S. Ct. 428,96 L. Ed. 2d 458,1952 U.S. LEXIS 2384,1303,Vinson,329,"MULLANEY, COMMISSIONER OF TAXATION OF THE TERRITORY OF ALASKA, v. ANDERSON et al.",1/7/52,NA,19,2,249,NA,1,NA,NA,0,44,NA,29,NA,1,11,3,2,3,2,0,0,0,0,80100,8,2,0,2,NA,1,144,NA,80,78,1,6,3,79,1,1,2,2,NA,NA,3
52,1951,SMinton,HHBurton,0,0,0,0,1951-054,1951-054-01,1951-054-01-01,1951-054-01-01-01-01,3/10/52,1,342 U.S. 524,72 S. Ct. 525,96 L. Ed. 2d 547,1952 U.S. LEXIS 2344,1303,Vinson,35,"CARLSON ET AL. v. LANDON, DISTRICT DIRECTOR OF IMMIGRATION AND NATURALIZATION SERVICE",11/26/51,NA,106,NA,368,NA,1,68,NA,0,51,6,29,NA,0,2,2,1,1,2,0,0,0,0,30060,3,1,0,4,NA,3,346,,79,87,1,5,4,89,1,1,1,2,NA,NA,3
53,1951,TCClark,HHBurton,0,0,0,0,1951-156,1951-156-01,1951-156-01-01,1951-156-01-01-01-08,10/15/51,5,342 U.S. 845,72 S. Ct. 72,96 L. Ed. 2d 638,1951 U.S. LEXIS 1466,1303,Vinson,10,"UNITED STATES EX REL. GIESE v. CHAMBERLIN, COMMANDING GENERAL, et al.",10/9/51,NA,501,NA,501,NA,1,NA,NA,0,NA,NA,27,NA,0,12,NA,NA,1,2,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,88,8,1,NA,NA,0,0,3
54,1951,WODouglas,HHBurton,1,0,0,0,1951-061,1951-061-01,1951-061-01-01,1951-061-01-01-01-05,3/24/52,1,343 U.S. 118,72 S. Ct. 585,96 L. Ed. 2d 791,1952 U.S. LEXIS 2775,1303,Vinson,173,LYKES v. UNITED STATES,11/29/51,NA,240,NA,27,NA,1,69,NA,0,58,12,25,NA,0,10,3,2,1,2,0,0,0,0,120020,12,2,0,4,5,3,345,,86,87,1,6,3,81,1,1,2,2,NA,NA,3
55,1952,FFrankfurter,TCClark,1,0,0,0,1952-083,1952-083-01,1952-083-01-01,1952-083-01-01-01-06,4/27/53,1,345 U.S. 457,73 S. Ct. 757,97 L. Ed. 2d 1147,1953 U.S. LEXIS 2692,1303,Vinson,442,UNITED STATES v. CARROLL,3/11/53,NA,27,NA,100,NA,2,NA,NA,0,87,30,87,30,0,1,NA,1,1,2,0,0,0,0,10490,1,1,0,4,5,3,345,,81,87,1,9,0,80,1,1,1,2,NA,NA,3
56,1952,FMVinson,TCClark,0,0,0,0,1952-088,1952-088-01,1952-088-01-01,1952-088-01-01-01-09,5/18/53,1,345 U.S. 514,73 S. Ct. 856,97 L. Ed. 2d 1211,1953 U.S. LEXIS 2087,1303,Vinson,394,"WELLS, ADMINISTRATRIX, v. SIMONDS ABRASIVE CO.",1/7/53,NA,145,NA,151,NA,1,NA,NA,0,109,45,23,NA,0,10,2,1,1,2,0,0,0,0,80070,8,1,0,2,NA,1,143,,87,87,1,5,3,87,1,2,1,2,NA,NA,3
57,1952,HHBurton,TCClark,0,0,0,0,1952-029,1952-029-01,1952-029-01-01,1952-029-01-01-01-03,12/22/52,1,344 U.S. 254,73 S. Ct. 259,97 L. Ed. 2d 301,1952 U.S. LEXIS 2649,1303,Vinson,9,"KING ET AL., CONSTITUTING THE FLORIDA RAILROAD AND PUBLIC UTILITIES COMMISSION, v. UNITED STATES ET AL.",10/15/52,NA,4,12,27,NA,2,66,NA,1,57,12,57,12,0,1,9,1,1,2,0,0,0,0,90120,9,1,0,4,5,3,343,,86,79,1,6,3,86,1,2,1,2,NA,NA,3
58,1952,HLBlack,TCClark,1,0,0,0,1952-002,1952-002-01,1952-002-01-01,1952-002-01-01-01-08,10/20/52,2,344 U.S. 4,73 S. Ct. 2,97 L. Ed. 2d 4,1952 U.S. LEXIS 2653,1303,Vinson,126,"CIVIL AERONAUTICS BOARD ET AL. v. AMERICAN AIR TRANSPORT, INC. ET AL.",NA,NA,312,NA,104,NA,4,12,NA,0,55,NA,32,NA,0,1,NA,NA,1,9,0,0,0,0,90430,9,1,0,3,NA,NA,NA,,NA,NA,1,8,1,78,1,1,1,2,NA,NA,3
59,1952,RHJackson,TCClark,0,0,0,0,1952-093,1952-093-01,1952-093-01-01,1952-093-01-01-01-04,5/25/53,1,345 U.S. 571,73 S. Ct. 921,97 L. Ed. 2d 1254,1953 U.S. LEXIS 2533,1303,Vinson,226,LAURITZEN v. LARSEN,1/6/53,NA,116,NA,145,NA,1,NA,NA,0,96,37,22,NA,0,5,2,2,1,4,0,1,0,0,80050,8,1,0,4,7,3,348,,84,87,1,7,1,84,1,2,1,2,NA,NA,3
60,1952,SFReed,TCClark,0,0,0,0,1952-048,1952-048-01,1952-048-01-01,1952-048-01-01-01-07,2/9/53,1,344 U.S. 604,73 S. Ct. 481,97 L. Ed. 2d 593,1953 U.S. LEXIS 2395,1303,Vinson,66,LUTWAK ET AL. v. UNITED STATES,12/8/52,NA,100,NA,27,NA,1,NA,NA,0,66,17,27,NA,0,12,2,1,1,2,0,0,0,0,10400,1,1,0,4,3,6,600,8 U.S.C. Œ_ 232,89,87,1,6,3,79,1,1,1,2,NA,NA,3
61,1952,SMinton,TCClark,0,0,0,0,1952-025,1952-025-01,1952-025-01-01,1952-025-01-01-01-01,12/22/52,1,344 U.S. 206,73 S. Ct. 245,97 L. Ed. 2d 245,1952 U.S. LEXIS 2639,1303,Vinson,11,FEDERAL TRADE COMMISSION v. MINNEAPOLIS-HONEYWELL REGULATOR CO.,10/15/52,NA,357,NA,184,NA,1,57,NA,0,27,NA,27,NA,0,12,3,1,1,9,0,0,0,0,90480,9,1,0,4,NA,6,600,28 U.S.C. Œ_ 2101,87,87,1,7,2,89,1,1,1,2,NA,NA,3
62,1952,TCClark,TCClark,0,1,0,0,1952-095,1952-095-01,1952-095-01-01,1952-095-01-01-01-02,5/25/53,1,345 U.S. 629,73 S. Ct. 894,97 L. Ed. 2d 1303,1953 U.S. LEXIS 2597,1303,Vinson,532,UNITED STATES v. W. T. GRANT CO. ET AL.,4/9/53,NA,27,NA,238,NA,2,NA,NA,0,96,37,96,37,0,1,NA,1,1,2,0,0,0,0,80010,8,1,0,4,NA,3,310,,88,87,1,7,2,88,1,2,1,2,NA,NA,3
63,1952,WODouglas,TCClark,1,0,0,0,1952-070,1952-070-01,1952-070-01-01,1952-070-01-01-01-05,4/6/53,1,345 U.S. 247,73 S. Ct. 656,97 L. Ed. 2d 986,1953 U.S. LEXIS 2607,1303,Vinson,150,WESTERN PACIFIC RAILROAD CORP. ET AL. v. WESTERN PACIFIC RAILROAD CO. ET AL.,12/15/52,NA,231,NA,231,NA,1,NA,NA,0,50,6,29,NA,1,10,2,1,1,5,0,1,0,0,90330,9,2,0,4,NA,6,600,28 U.S.C. Œ_ 46,87,87,1,8,1,81,1,1,2,2,NA,NA,3
64,1953,EWarren,TCClark,1,0,0,0,1953-076,1953-076-01,1953-076-01-01,1953-076-01-01-01-03,5/24/54,1,347 U.S. 535,74 S. Ct. 745,98 L. Ed. 2d 933,1954 U.S. LEXIS 2606,1401,Warren,450,"ALLEN, CHAIRMAN, TWELFTH REGION WAGE STABILIZATION BOARD, et al. v. GRAND CENTRAL AIRCRAFT CO.",3/11/54,NA,416,NA,151,NA,2,80,NA,0,50,NA,50,NA,0,1,NA,2,1,3,0,1,0,0,90120,9,1,0,5,4,6,600,50 U.S.C. Œ_ 2061,86,90,1,9,0,90,1,1,1,2,NA,NA,3
65,1953,FFrankfurter,TCClark,0,0,0,0,1953-065,1953-065-01,1953-065-01-01,1953-065-01-01-01-05,4/12/54,7,347 U.S. 409,74 S. Ct. 608,98 L. Ed. 2d 806,1954 U.S. LEXIS 2615,1401,Warren,11,MARYLAND CASUALTY CO. et al. v. CUSHING et al.,4/27/53,11/10/53,116,NA,145,NA,1,NA,NA,0,75,NA,25,NA,0,10,3,2,1,5,0,1,0,0,80070,8,1,0,4,NA,6,600,46 U.S.C. Œ_ 183,80,79,1,5,4,80,5,2,1,2,NA,NA,3
66,1953,HHBurton,TCClark,0,0,0,0,1953-043,1953-043-02,1953-043-02-01,1953-043-02-01-01-06,2/8/54,1,347 U.S. 157,74 S. Ct. 396,98 L. Ed. 2d 583,1954 U.S. LEXIS 2622,1401,Warren,200,"PANHANDLE EASTERN PIPE LINE CO. v. CALVERT, COMPTROLLER OF PUBLIC ACCOUNTS, et al.",1/5/54,NA,209,NA,19,51,2,NA,NA,0,302,51,301,51,0,1,9,2,1,3,0,1,0,0,80100,8,1,0,2,NA,1,111,,88,90,1,9,0,86,1,1,1,2,NA,NA,3
67,1953,HLBlack,TCClark,1,0,0,0,1953-035,1953-035-03,1953-035-03-01,1953-035-03-01-01-01,2/1/54,1,347 U.S. 17,74 S. Ct. 323,98 L. Ed. 2d 455,1954 U.S. LEXIS 2690,1401,Warren,7,"GAYNOR NEWS CO., INC. v. NATIONAL LABOR RELATIONS BOARD",1/8/53,11/9/53,151,NA,382,NA,1,82,NA,0,22,NA,22,NA,0,2,1,1,1,2,0,0,0,0,70200,7,1,0,4,NA,3,356,,79,90,1,7,2,78,2,2,2,1,NA,NA,3
68,1953,RHJackson,TCClark,0,0,0,0,1953-033,1953-033-01,1953-033-01-01,1953-033-01-01-01-09,1/18/54,6,346 U.S. 932,74 S. Ct. 374,98 L. Ed. 2d 423,1954 U.S. LEXIS 2506,1401,Warren,128,COUNTY BOARD OF ARLINGTON COUNTY et al.  v. STATE MILK COMMISSION.,1/4/54,NA,5,55,4,55,2,NA,NA,0,302,55,300,55,0,1,NA,2,1,2,0,0,0,0,80350,8,2,0,7,NA,NA,NA,,NA,90,1,8,1,84,1,1,2,2,NA,NA,3
69,1953,SFReed,TCClark,0,0,0,0,1953-069,1953-069-03,1953-069-03-01,1953-069-03-01-01-07,5/17/54,1,347 U.S. 483,74 S. Ct. 686,98 L. Ed. 2d 873,1954 U.S. LEXIS 2094,1401,Warren,4,"DAVIS et al. v. COUNTY SCHOOL BOARD OF PRINCE EDWARD COUNTY, VIRGINIA, et al.",12/8/52,12/7/53,224,NA,21,55,2,NA,NA,0,126,NA,126,NA,0,1,NA,1,3,1,1,1,1,0,20050,2,2,0,2,NA,2,231,,90,90,1,9,0,79,1,1,2,2,NA,NA,3
70,1953,SMinton,TCClark,0,0,0,0,1953-063,1953-063-01,1953-063-01-01,1953-063-01-01-01-08,4/5/54,6,347 U.S. 396,74 S. Ct. 601,98 L. Ed. 2d 798,1954 U.S. LEXIS 2618,1401,Warren,287,"ALASKA STEAMSHIP CO., INC. v. PETTERSON",3/8/54,NA,116,NA,208,NA,1,NA,NA,0,129,NA,29,NA,0,3,3,2,1,2,0,0,0,0,80070,8,2,0,7,NA,NA,NA,,NA,90,1,6,3,89,1,1,2,2,NA,NA,3
71,1953,TCClark,TCClark,0,1,0,0,1953-025,1953-025-01,1953-025-01-01,1953-025-01-01-01-08,1/18/54,1,346 U.S. 568,74 S. Ct. 287,98 L. Ed. 2d 300,1954 U.S. LEXIS 2503,1401,Warren,94,UNITED STATES v. LINDSAY et al.,12/1/53,NA,27,NA,137,NA,1,NA,NA,0,80,NA,21,NA,0,2,2,2,1,2,0,0,0,0,80060,8,1,0,4,NA,6,600,15 U.S.C. Œ_ 714,78,90,1,8,1,88,1,1,1,2,NA,NA,3
72,1953,WODouglas,TCClark,1,0,0,0,1953-076,1953-076-01,1953-076-01-01,1953-076-01-01-01-02,5/24/54,1,347 U.S. 535,74 S. Ct. 745,98 L. Ed. 2d 933,1954 U.S. LEXIS 2606,1401,Warren,450,"ALLEN, CHAIRMAN, TWELFTH REGION WAGE STABILIZATION BOARD, et al. v. GRAND CENTRAL AIRCRAFT CO.",3/11/54,NA,416,NA,151,NA,2,80,NA,0,50,NA,50,NA,0,1,NA,2,1,3,0,1,0,0,90120,9,1,0,5,4,6,600,50 U.S.C. Œ_ 2061,86,90,1,9,0,81,1,1,1,2,NA,NA,3
73,1954,EWarren,FFrankfurter,1,0,0,0,1954-001,1954-001-01,1954-001-01-01,1954-001-01-01-01-03,10/14/54,2,348 U.S. 1,75 S. Ct. 6,99 L. Ed. 2d 3,1954 U.S. LEXIS 1630,1402,Warren,5 M,in re DISBARMENT OF ISSERMAN,NA,NA,111,NA,20,60,6,118,NA,0,NA,NA,NA,NA,0,1,NA,1,1,1,1,1,1,0,60040,6,2,0,4,NA,4,403,,NA,78,1,3,3,90,NA,NA,NA,NA,NA,NA,3
74,1954,FFrankfurter,FFrankfurter,0,1,0,0,1954-029,1954-029-01,1954-029-01-01,1954-029-01-01-01-05,2/7/55,1,348 U.S. 272,75 S. Ct. 313,99 L. Ed. 2d 314,1955 U.S. LEXIS 1186,1402,Warren,43,TEE-HIT-TON INDIANS v. UNITED STATES,11/12/54,NA,170,NA,27,NA,1,NA,NA,0,3,NA,3,NA,0,3,NA,2,1,2,0,0,0,0,40070,4,2,0,1,NA,2,211,,79,78,1,5,3,80,2,1,1,1,78,NA,3
75,1954,HHBurton,FFrankfurter,0,0,0,0,1954-031,1954-031-01,1954-031-01-01,1954-031-01-01-01-06,2/28/55,1,348 U.S. 310,75 S. Ct. 368,99 L. Ed. 2d 337,1955 U.S. LEXIS 1392,1402,Warren,7,WILBURN BOAT CO. et al. v. FIREMAN'S FUND INSURANCE CO.,10/14/54,NA,116,NA,171,NA,1,NA,NA,0,119,NA,25,NA,0,10,2,1,1,4,0,1,0,0,80050,8,2,0,3,NA,NA,NA,,78,90,1,6,2,86,2,1,1,1,79,NA,3
76,1954,HLBlack,FFrankfurter,1,0,0,0,1954-068,1954-068-01,1954-068-01-01,1954-068-01-01-01-02,4/11/55,6,349 U.S. 46,75 S. Ct. 577,99 L. Ed. 2d 867,1955 U.S. LEXIS 943,1403,Warren,302,"PARISSI v. TELECHRON, INC. et al.",3/29/55,NA,501,NA,501,NA,1,NA,NA,0,95,NA,22,NA,0,12,9,1,1,3,0,1,0,0,90480,9,2,0,4,NA,6,600,28 U.S.C. Œ_ 2107,NA,90,1,9,0,78,1,1,2,2,NA,NA,3
77,1954,JHarlan2,FFrankfurter,0,0,0,0,1954-098,1954-098-01,1954-098-01-01,1954-098-01-01-01-09,4/11/55,5,349 U.S. 902,75 S. Ct. 575,99 L. Ed. 2d 1239,1955 U.S. LEXIS 946,1403,Warren,213,"INDIAN TOWING CO., INC. et al. v. UNITED STATES.",2/10/55,NA,501,NA,27,NA,1,NA,NA,0,NA,NA,25,NA,0,12,NA,3,1,2,0,0,0,0,NA,NA,3,0,3,NA,NA,NA,,NA,NA,1,4,4,91,NA,NA,NA,NA,NA,NA,3
78,1954,SFReed,FFrankfurter,0,0,0,0,1954-041,1954-041-01,1954-041-01-01,1954-041-01-01-01-07,3/14/55,1,348 U.S. 419,75 S. Ct. 415,99 L. Ed. 2d 475,1955 U.S. LEXIS 1510,1402,Warren,203,LEWIS v. UNITED STATES,2/3/55,NA,100,NA,27,NA,1,NA,NA,0,302,10,32,NA,0,12,2,1,1,2,0,0,0,0,10090,1,1,0,1,NA,6,600,26 U.S.C. Œ_ 3290,89,90,1,5,3,79,1,1,1,2,NA,NA,3
79,1954,SMinton,FFrankfurter,0,0,0,0,1954-056,1954-056-01,1954-056-01-01,1954-056-01-01-01-08,2/7/55,6,348 U.S. 933,75 S. Ct. 355,99 L. Ed. 2d 732,1955 U.S. LEXIS 1189,1402,Warren,179,COURTNEY et al. v. SCHROEDER.,2/4/55,NA,215,NA,28,20,1,NA,NA,0,302,20,300,20,1,12,9,1,1,4,0,1,0,0,10080,1,2,0,3,NA,NA,NA,,NA,90,1,8,0,89,1,1,2,2,NA,NA,3
80,1954,TCClark,FFrankfurter,1,0,0,0,1954-051,1954-051-01,1954-051-01-01,1954-051-01-01-01-05,4/4/55,1,348 U.S. 540,75 S. Ct. 509,99 L. Ed. 2d 624,1955 U.S. LEXIS 977,1403,Warren,48,SHOMBERG v. UNITED STATES,3/1/55,NA,106,NA,27,NA,1,68,NA,0,96,NA,22,NA,0,13,2,1,1,2,0,0,0,0,20110,2,1,0,4,NA,3,344,,88,90,1,8,0,88,1,2,1,2,NA,NA,3
81,1954,WODouglas,FFrankfurter,1,0,0,0,1954-074,1954-074-01,1954-074-01-01,1954-074-01-01-01-03,5/16/55,1,349 U.S. 122,75 S. Ct. 649,99 L. Ed. 2d 933,1955 U.S. LEXIS 1394,1403,Warren,70,BOSTON METALS CO. v. THE WINDING GULF et al.,3/1/55,NA,116,NA,116,NA,1,NA,NA,0,79,NA,24,NA,0,12,2,1,1,3,0,1,0,0,80070,8,2,0,7,NA,NA,NA,,78,90,1,6,2,81,3,2,2,2,NA,NA,3
82,1955,EWarren,FFrankfurter,1,0,0,0,1955-008,1955-008-01,1955-008-01-01,1955-008-01-01-01-04,11/21/55,6,350 U.S. 77,76 S. Ct. 131,100 L. Ed. 2d 60,1955 U.S. LEXIS 110,1403,Warren,28,"NEESE, ADMINISTRATOR, v. SOUTHERN RAILWAY CO.",11/7/55,NA,145,NA,231,NA,1,NA,NA,0,155,NA,24,NA,0,12,6,1,1,3,0,1,0,0,80040,8,2,0,3,NA,NA,NA,,NA,90,1,9,0,90,1,1,2,2,NA,NA,3
83,1955,FFrankfurter,FFrankfurter,0,1,0,0,1955-018,1955-018-03,1955-018-03-01,1955-018-03-01-01-06,1/9/56,1,350 U.S. 162,76 S. Ct. 244,100 L. Ed. 2d 173,1956 U.S. LEXIS 1646,1403,Warren,11,SECRETARY OF AGRICULTURE v. UNITED STATES et al.,10/12/55,NA,304,NA,27,NA,1,66,NA,1,123,NA,123,NA,1,12,9,1,1,3,0,1,0,0,90120,9,2,0,5,NA,3,343,,91,90,1,6,3,80,3,2,2,2,NA,NA,3
84,1955,HHBurton,FFrankfurter,0,0,0,0,1955-090,1955-090-05,1955-090-05-01,1955-090-05-01-01-07,6/11/56,1,351 U.S. 321,76 S. Ct. 982,100 L. Ed. 2d 1220,1956 U.S. LEXIS 1661,1403,Warren,333,UNION PACIFIC  RAILROAD CO. et al. v. DENVER & R. G. W. R. CO.,4/23/56,NA,231,NA,231,NA,2,66,NA,1,52,NA,52,NA,0,1,3,2,1,3,0,0,0,0,80220,8,2,0,5,NA,NA,NA,,78,90,1,7,2,86,1,1,2,2,NA,NA,3
85,1955,HLBlack,FFrankfurter,1,0,0,0,1955-014,1955-014-01,1955-014-01-01,1955-014-01-01-01-02,1/9/56,1,350 U.S. 116,76 S. Ct. 223,100 L. Ed. 2d 126,1956 U.S. LEXIS 1536,1403,Warren,45,"PENNSYLVANIA ex rel. HERMAN v. CLAUDY, WARDEN",11/14/55,NA,126,NA,28,45,1,NA,NA,0,302,45,300,45,0,4,9,1,1,4,0,1,0,0,10010,1,2,0,2,NA,2,230,,78,90,1,9,0,78,1,2,2,2,NA,NA,3
86,1955,JHarlan2,FFrankfurter,0,0,0,0,1955-087,1955-087-01,1955-087-01-01,1955-087-01-01-01-01,6/4/56,1,351 U.S. 277,76 S. Ct. 806,100 L. Ed. 2d 1178,1956 U.S. LEXIS 749,1403,Warren,489,"DURLEY v. MAYO, CUSTODIAN, FLORIDA STATE PRISON",4/2/56,NA,126,NA,28,12,1,NA,NA,0,300,12,300,12,0,12,9,1,1,9,0,0,0,0,90180,9,1,0,3,NA,NA,NA,,86,79,1,5,4,91,1,1,1,2,NA,NA,3
87,1955,SFReed,FFrankfurter,0,0,0,0,1955-034,1955-034-01,1955-034-01-01,1955-034-01-01-01-03,3/5/56,1,350 U.S. 366,76 S. Ct. 410,100 L. Ed. 2d 412,1956 U.S. LEXIS 1316,1403,Warren,460,GREENWOOD v. UNITED STATES,1/25/56,NA,136,NA,27,NA,1,NA,NA,0,87,NA,28,NA,1,3,2,1,1,2,0,0,0,0,100120,10,2,0,4,1,6,600,18 U.S.C. Œ_ 4244,80,90,1,8,0,79,1,1,2,2,NA,NA,3
