"","term","medianJJ","lib_median","lib_court","caseId","docketId","caseIssuesId","voteId","dateDecision","decisionType","usCite","sctCite","ledCite","lexisCite","naturalCourt","chief","docket","caseName","dateArgument","dateRearg","petitioner","petitionerState","respondent","respondentState","jurisdiction","adminAction","adminActionState","threeJudgeFdc","caseOrigin","caseOriginState","caseSource","caseSourceState","lcDisagreement","certReason","lcDisposition","lcDispositionDirection","declarationUncon","caseDisposition","caseDispositionUnusual","partyWinning","precedentAlteration","voteUnclear","issue","issueArea","decisionDirection","decisionDirectionDissent","authorityDecision1","authorityDecision2","lawType","lawSupp","lawMinor","majOpinWriter","majOpinAssigner","splitVote","majVotes","minVotes","_merge"
"3272",1967,"TMarshall",1,1,"1967-023","1967-023-01","1967-023-01-01","1967-023-01-01-01",1967-11-13,1,"389 U.S. 128","88 S. Ct. 254","19 L. Ed. 2d 336","1967 U.S. LEXIS 267",1410,"Warren","16","MEMPA v. RHAY, PENITENTIARY SUPERINTENDENT",1967-10-11,NA,217,NA,28,56,1,NA,NA,0,302,56,300,56,1,11,9,1,1,4,0,1,0,0,10120,1,2,0,2,NA,2,214,"",98,90,1,9,0,3
"3273",1967,"TMarshall",1,1,"1967-005","1967-005-01","1967-005-01-01","1967-005-01-01-01",1967-10-16,2,"389 U.S. 22","88 S. Ct. 2","19 L. Ed. 2d 22","1967 U.S. LEXIS 502",1410,"Warren","162 M","COLEMAN v. ALABAMA",NA,NA,100,NA,28,1,1,NA,NA,0,302,1,300,1,0,12,2,1,1,4,0,1,0,0,20040,2,2,0,2,NA,2,231,"",NA,90,1,9,0,3
"3274",1967,"TMarshall",1,1,"1967-011","1967-011-01","1967-011-01-01","1967-011-01-01-01",1967-10-23,2,"389 U.S. 47","88 S. Ct. 233","19 L. Ed. 2d 46","1967 U.S. LEXIS 441",1410,"Warren","164","POTOMAC NEWS CO. v. UNITED STATES",NA,NA,117,NA,27,NA,1,21,NA,0,79,NA,24,NA,0,12,2,1,1,3,0,1,0,0,30190,3,2,0,7,NA,NA,NA,"",NA,78,1,7,1,3
"3275",1967,"TMarshall",1,1,"1967-192","1967-192-03","1967-192-03-01","1967-192-03-01-01",1968-06-17,2,"392 U.S. 647","88 S. Ct. 2277","20 L. Ed. 2d 1344","1968 U.S. LEXIS 1158",1410,"Warren","1700 M","PRUETT v. OHIO",NA,NA,100,NA,28,41,1,NA,NA,0,302,41,300,41,0,12,NA,1,1,5,0,1,0,0,10250,1,2,0,3,NA,NA,NA,"",NA,90,1,6,3,3
"3276",1967,"TMarshall",1,1,"1967-179","1967-179-01","1967-179-01-01","1967-179-01-01-01",1968-06-17,1,"392 U.S. 378","88 S. Ct. 2096","20 L. Ed. 2d 1166","1968 U.S. LEXIS 3098",1410,"Warren","174","LEE et al. v. FLORIDA",1968-05-02,NA,100,NA,28,12,1,NA,NA,0,302,12,301,12,0,11,2,1,1,3,0,1,1,0,10050,1,2,0,4,NA,3,326,"",94,90,1,6,3,3
"3277",1967,"TMarshall",1,1,"1967-006","1967-006-01","1967-006-01-01","1967-006-01-01-01",1967-10-16,2,"389 U.S. 24","88 S. Ct. 4","19 L. Ed. 2d 25","1967 U.S. LEXIS 503",1410,"Warren","174 M","JONES v. GEORGIA",NA,NA,100,NA,28,13,1,NA,NA,0,302,13,300,13,0,12,2,1,1,4,0,1,0,0,20040,2,2,0,2,NA,2,231,"",NA,90,1,9,0,3
"3278",1967,"TMarshall",1,1,"1967-075","1967-075-01","1967-075-01-01","1967-075-01-01-01",1968-03-06,1,"390 U.S. 254","88 S. Ct. 988","19 L. Ed. 2d 1083","1968 U.S. LEXIS 3014",1410,"Warren","178","NATIONAL LABOR RELATIONS BOARD v. UNITED INSURANCE CO. OF AMERICA et al.",1968-01-23,NA,382,NA,171,NA,1,82,NA,0,27,NA,27,NA,0,10,3,1,1,3,0,1,0,0,70070,7,2,0,5,4,3,356,"",78,90,1,7,0,3
"3279",1967,"TMarshall",1,1,"1967-075","1967-075-02","1967-075-02-01","1967-075-02-01-01",1968-03-06,1,"390 U.S. 254","88 S. Ct. 988","19 L. Ed. 2d 1083","1968 U.S. LEXIS 3014",1410,"Warren","179","INSURANCE WORKERS INTERNATIONAL UNION, AFL-CIO v. NATIONAL LABOR RELATIONS BOARD et al.",1968-01-23,NA,249,NA,382,NA,1,82,NA,0,27,NA,27,NA,0,10,3,1,1,3,0,1,0,0,70070,7,2,0,5,4,3,356,"",78,90,1,7,0,3
"3280",1967,"TMarshall",1,1,"1967-112","1967-112-10","1967-112-10-01","1967-112-10-01-01",1968-05-01,1,"390 U.S. 747","88 S. Ct. 1344","20 L. Ed. 2d 312","1968 U.S. LEXIS 2917",1410,"Warren","181","CITY OF LOS ANGELES v. SKELLY OIL CO. et al.",1967-12-05,NA,3,6,198,NA,1,52,NA,0,30,NA,30,NA,0,12,12,1,1,7,0,1,0,0,80300,8,2,0,5,4,3,355,"",91,90,1,7,1,3
"3281",1967,"TMarshall",1,1,"1967-195","1967-195-03","1967-195-03-01","1967-195-03-01-01",1968-06-17,2,"392 U.S. 649","88 S. Ct. 2290","20 L. Ed. 2d 1350","1968 U.S. LEXIS 1159",1410,"Warren","1823 M","JACKSON v. BETO, CORRECTIONS DIRECTOR",NA,NA,100,NA,28,51,1,NA,NA,0,NA,NA,25,NA,0,12,NA,1,1,5,0,1,0,0,10250,1,2,0,3,NA,NA,NA,"",NA,90,1,6,3,3
"3282",1967,"TMarshall",1,1,"1967-137","1967-137-01","1967-137-01-01","1967-137-01-01-01",1968-05-27,1,"391 U.S. 404","88 S. Ct. 1705","20 L. Ed. 2d 697","1968 U.S. LEXIS 1550",1410,"Warren","187","MENOMINEE TRIBE OF INDIANS v. UNITED STATES",1968-01-22,1968-04-25,170,NA,27,NA,1,NA,NA,0,3,NA,3,NA,1,5,NA,2,1,2,0,0,0,0,20160,2,1,1,4,NA,6,600,"10 Stat. 1064",81,90,1,6,2,3
"3283",1967,"TMarshall",1,1,"1967-155","1967-155-01","1967-155-01-01","1967-155-01-01-01",1968-06-03,2,"391 U.S. 604","88 S. Ct. 1864","20 L. Ed. 2d 843","1968 U.S. LEXIS 1483",1410,"Warren","191","IOANNOU v. NEW YORK et al.",NA,NA,166,NA,28,37,6,NA,NA,0,NA,NA,NA,NA,0,1,NA,1,1,9,0,0,0,0,90390,9,1,0,3,NA,NA,NA,"",NA,90,1,6,1,3
"3284",1967,"TMarshall",1,1,"1967-010","1967-010-01","1967-010-01-01","1967-010-01-01-01",1967-10-23,2,"389 U.S. 40","88 S. Ct. 194","19 L. Ed. 2d 41","1967 U.S. LEXIS 436",1410,"Warren","193 M","ROBERTS v. LAVALLEE, WARDEN",NA,NA,213,NA,28,37,1,NA,NA,0,95,NA,22,NA,0,12,11,1,1,5,0,1,0,0,20370,2,2,0,2,3,2,231,"",NA,90,1,8,1,3
"3285",1967,"TMarshall",1,1,"1967-059","1967-059-01","1967-059-01-01","1967-059-01-01-01",1968-01-16,1,"390 U.S. 17","88 S. Ct. 682","19 L. Ed. 2d 799","1968 U.S. LEXIS 2713",1410,"Warren","196","SCHNEIDER v. SMITH, COMMANDANT, UNITED STATES COAST GUARD",1967-12-12,NA,177,NA,19,60,2,77,NA,1,129,NA,129,NA,0,1,9,1,1,3,0,1,0,0,30060,3,2,0,4,1,2,201,"",81,90,1,8,0,3
"3286",1967,"TMarshall",1,1,"1967-061","1967-061-01","1967-061-01-01","1967-061-01-01-01",1968-01-29,1,"390 U.S. 39","88 S. Ct. 697","19 L. Ed. 2d 889","1968 U.S. LEXIS 3130",1410,"Warren","2","MARCHETTI v. UNITED STATES",1967-01-17,1967-10-10,240,NA,27,NA,1,NA,NA,0,53,NA,22,NA,0,11,2,1,2,3,0,1,1,0,10090,1,2,0,4,NA,3,345,"",91,78,1,7,1,3
"3287",1967,"TMarshall",1,1,"1967-027","1967-027-01","1967-027-01-01","1967-027-01-01-01",1967-12-04,1,"389 U.S. 179","88 S. Ct. 401","19 L. Ed. 2d 398","1967 U.S. LEXIS 2743",1410,"Warren","20","FEDERAL TRADE COMMISSION v. FLOTILL PRODUCTS, INC.",1967-10-16,NA,357,NA,122,NA,1,57,NA,0,29,NA,29,NA,1,2,6,2,1,4,0,1,0,0,90120,9,1,0,5,7,3,337,"",92,90,1,8,0,3
"3288",1967,"TMarshall",1,1,"1967-175","1967-175-01","1967-175-01-01","1967-175-01-01-01",1968-06-10,2,"392 U.S. 305","88 S. Ct. 2063","20 L. Ed. 2d 1111","1968 U.S. LEXIS 1366",1410,"Warren","200 M","SERIO v. UNITED STATES",NA,NA,100,NA,27,NA,1,NA,NA,0,55,NA,32,NA,0,12,NA,1,1,5,0,1,0,0,10270,1,2,0,3,NA,NA,NA,"",NA,90,1,5,3,3
"3289",1967,"TMarshall",1,1,"1967-002","1967-002-01","1967-002-01-01","1967-002-01-01-01",1967-10-16,2,"389 U.S. 15","88 S. Ct. 6","19 L. Ed. 2d 15","1967 U.S. LEXIS 500",1410,"Warren","201","BITTER v. UNITED STATES",NA,NA,100,NA,27,NA,1,NA,NA,0,132,NA,27,NA,0,12,2,1,1,3,0,1,0,0,10140,1,2,0,3,NA,NA,NA,"",NA,90,1,8,0,3
"3290",1967,"TMarshall",1,1,"1967-001","1967-001-01","1967-001-01-01","1967-001-01-01-01",1967-10-19,2,"389 U.S. 1","88 S. Ct. 55","19 L. Ed. 2d 1","1967 U.S. LEXIS 561",1410,"Warren","204","BOHANNAN v. ARIZONA ex rel. SMITH, ATTORNEY GENERAL",NA,NA,19,4,28,4,2,NA,NA,0,300,4,300,4,0,1,NA,1,1,9,0,0,0,0,90160,9,1,0,3,NA,NA,NA,"",NA,90,1,7,0,3
"3291",1967,"TMarshall",1,1,"1967-051","1967-051-01","1967-051-01-01","1967-051-01-01-01",1968-01-15,1,"389 U.S. 429","88 S. Ct. 664","19 L. Ed. 2d 683","1968 U.S. LEXIS 2714",1410,"Warren","21","ZSCHERNIG et al. v. MILLER, ADMINISTRATOR, et al.",1967-11-07,NA,166,NA,4,43,2,NA,NA,0,302,43,300,43,0,1,6,1,3,3,0,1,0,0,100130,10,2,0,2,NA,1,131,"",81,90,1,7,1,3
"3292",1967,"TMarshall",1,1,"1967-090","1967-090-01","1967-090-01-01","1967-090-01-01-01",1968-04-01,1,"390 U.S. 468","88 S. Ct. 1137","20 L. Ed. 2d 39","1968 U.S. LEXIS 2060",1410,"Warren","219","PEORIA TRIBE OF INDIANS OF OKLAHOMA et al. v. UNITED STATES",1968-01-15,NA,170,NA,27,NA,1,67,NA,0,3,NA,3,NA,1,11,9,1,1,4,0,1,0,0,20150,2,2,0,4,5,6,600,"10 Stat. 1082",94,90,1,8,0,3
"3293",1967,"TMarshall",1,1,"1967-023","1967-023-02","1967-023-02-01","1967-023-02-01-01",1967-11-13,1,"389 U.S. 128","88 S. Ct. 254","19 L. Ed. 2d 336","1967 U.S. LEXIS 267",1410,"Warren","22","WALKLING v. WASHINGTON STATE BOARD OF PRISON TERMS AND PAROLES",1967-10-11,NA,217,NA,4,56,1,NA,NA,0,302,56,300,56,0,12,9,1,1,4,0,1,0,0,10120,1,2,0,2,NA,2,214,"",98,90,1,9,0,3
"3294",1967,"TMarshall",1,1,"1967-156","1967-156-01","1967-156-01-01","1967-156-01-01-01",1968-06-03,2,"391 U.S. 600","88 S. Ct. 1865","20 L. Ed. 2d 844","1968 U.S. LEXIS 1476",1410,"Warren","229","In re FISCHER.",NA,NA,175,NA,28,41,2,NA,NA,0,302,41,301,41,0,1,2,1,1,9,0,0,0,0,20170,2,1,0,3,NA,NA,NA,"",NA,90,1,6,3,3
"3295",1967,"TMarshall",1,1,"1967-128","1967-128-01","1967-128-01-01","1967-128-01-01-01",1968-05-20,1,"391 U.S. 253","88 S. Ct. 1575","20 L. Ed. 2d 569","1968 U.S. LEXIS 2922",1410,"Warren","23","FIRST NATIONAL BANK OF ARIZONA v. CITIES SERVICE CO.",1967-11-09,NA,198,NA,198,NA,1,NA,NA,0,96,NA,22,NA,0,11,2,1,1,2,0,0,0,0,80010,8,1,0,4,NA,4,400,"",98,91,1,5,3,3
"3296",1967,"TMarshall",1,1,"1967-114","1967-114-09","1967-114-09-01","1967-114-09-01-01",1968-05-06,1,"391 U.S. 9","88 S. Ct. 1526","20 L. Ed. 2d 388","1968 U.S. LEXIS 2923",1410,"Warren","231","SUPERIOR OIL CO. v. FEDERAL POWER COMMISSION et al.",1968-01-22,NA,198,NA,352,NA,1,52,NA,0,32,NA,32,NA,0,11,12,2,1,3,0,1,0,0,80300,8,2,0,5,4,3,355,"",91,90,1,8,0,3
"3297",1967,"TMarshall",1,1,"1967-135","1967-135-01","1967-135-01-01","1967-135-01-01-01",1968-05-27,1,"391 U.S. 367","88 S. Ct. 1673","20 L. Ed. 2d 672","1968 U.S. LEXIS 2910",1410,"Warren","232","UNITED STATES v. O'BRIEN",1968-01-24,NA,27,NA,142,NA,1,NA,NA,0,80,NA,21,NA,0,2,3,2,1,8,0,1,0,0,30150,3,1,0,1,NA,3,366,"",90,90,1,7,1,3
"3298",1967,"TMarshall",1,1,"1967-135","1967-135-02","1967-135-02-01","1967-135-02-01-01",1968-05-27,1,"391 U.S. 367","88 S. Ct. 1673","20 L. Ed. 2d 672","1968 U.S. LEXIS 2910",1410,"Warren","233","O'BRIEN v. UNITED STATES",1968-01-24,NA,142,NA,27,NA,1,NA,NA,0,80,NA,21,NA,0,2,3,1,1,8,0,0,0,0,30150,3,1,0,1,NA,3,366,"",90,90,1,7,1,3
"3299",1967,"TMarshall",1,1,"1967-063","1967-063-01","1967-063-01-01","1967-063-01-01-01",1968-01-29,1,"390 U.S. 85","88 S. Ct. 722","19 L. Ed. 2d 923","1968 U.S. LEXIS 2900",1410,"Warren","236","HAYNES v. UNITED STATES",1967-10-11,NA,100,NA,27,NA,1,NA,NA,0,120,NA,25,NA,0,11,2,1,2,3,0,1,0,0,10090,1,2,0,1,NA,6,600,"26 U.S.C. § 5851",91,78,1,8,1,3
"3300",1967,"TMarshall",1,1,"1967-085","1967-085-01","1967-085-01-01","1967-085-01-01-01",1968-03-18,5,"390 U.S. 404","88 S. Ct. 979","19 L. Ed. 2d 1267","1968 U.S. LEXIS 2169",1410,"Warren","237","BIGGERS v. TENNESSEE",1968-01-15,NA,100,NA,28,50,1,NA,NA,0,302,50,300,50,0,12,2,1,1,2,0,0,0,0,10150,1,1,0,3,NA,NA,NA,"",NA,NA,1,4,4,3
"3301",1967,"TMarshall",1,1,"1967-136","1967-136-01","1967-136-01-01","1967-136-01-01-01",1968-05-27,1,"391 U.S. 392","88 S. Ct. 1725","20 L. Ed. 2d 689","1968 U.S. LEXIS 1549",1410,"Warren","247","PUYALLUP TRIBE v. DEPARTMENT OF GAME OF WASHINGTON et al.",1968-03-25,NA,170,NA,7,56,1,NA,NA,0,302,56,300,56,0,12,2,1,1,2,0,0,0,0,20160,2,1,0,4,NA,6,600,"10 Stat. 1132",81,90,1,9,0,3
"3302",1967,"TMarshall",1,1,"1967-014","1967-014-01","1967-014-01-01","1967-014-01-01-01",1967-11-16,1,"389 U.S. 54","88 S. Ct. 184","19 L. Ed. 2d 228","1967 U.S. LEXIS 343",1410,"Warren","25","WHITEHILL v. ELKINS, PRESIDENT, UNIVERSITY OF MARYLAND, et al.",1967-10-16,NA,8,25,26,25,2,NA,NA,1,79,NA,79,NA,0,1,NA,1,3,3,0,1,0,0,30090,3,2,0,2,NA,2,200,"",81,90,1,6,3,3
"3303",1967,"TMarshall",1,1,"1967-074","1967-074-01","1967-074-01-01","1967-074-01-01-01",1968-03-06,1,"390 U.S. 238","88 S. Ct. 1005","19 L. Ed. 2d 1071","1968 U.S. LEXIS 2919",1410,"Warren","257","FEDERAL MARITIME COMMISSION et al. v. AKTIEBOLAGET SVENSKA AMERIKA LINIEN (SWEDISH AMERICAN LINE) et al.",1968-01-25,NA,349,NA,116,NA,1,49,NA,0,32,NA,32,NA,0,12,8,2,1,4,0,1,0,0,90120,9,1,0,5,4,6,600,"46 U.S.C. § 814",78,90,1,8,0,3
"3304",1967,"TMarshall",1,1,"1967-074","1967-074-02","1967-074-02-01","1967-074-02-01-01",1968-03-06,1,"390 U.S. 238","88 S. Ct. 1005","19 L. Ed. 2d 1071","1968 U.S. LEXIS 2919",1410,"Warren","258","AMERICAN SOCIETY OF TRAVEL AGENTS, INC. v. AKTIEBOLAGET SVENSKA AMERIKA LINIEN (SWEDISH AMERICAN LINE) et al.",1968-01-25,NA,244,NA,116,NA,1,49,NA,0,32,NA,32,NA,0,12,8,2,1,4,0,1,0,0,90120,9,1,0,5,4,6,600,"46 U.S.C. § 814",78,90,1,8,0,3
"3305",1967,"TMarshall",1,1,"1967-012","1967-012-01","1967-012-01-01","1967-012-01-01-01",1967-10-23,2,"389 U.S. 48","88 S. Ct. 234","19 L. Ed. 2d 47","1967 U.S. LEXIS 442",1410,"Warren","259","CONNER v. CITY OF HAMMOND",NA,NA,117,NA,3,22,1,NA,NA,0,302,22,302,22,0,12,NA,1,1,3,0,1,0,0,30190,3,2,0,7,NA,NA,NA,"",NA,90,1,7,1,3
"3306",1967,"TMarshall",1,1,"1967-036","1967-036-01","1967-036-01-01","1967-036-01-01-01",1967-12-11,5,"389 U.S. 308","88 S. Ct. 502","19 L. Ed. 2d 545","1967 U.S. LEXIS 2959",1410,"Warren","26","UNITED STATES v. PENN-OLIN CHEMICAL CO. et al.",1967-12-07,NA,27,NA,128,NA,2,NA,NA,0,54,NA,54,NA,0,1,NA,3,1,2,0,0,0,0,80020,8,1,0,3,NA,NA,NA,"",NA,NA,1,4,4,3
"3307",1967,"TMarshall",1,1,"1967-056","1967-056-01","1967-056-01-01","1967-056-01-01-01",1968-01-15,2,"389 U.S. 573","88 S. Ct. 690","19 L. Ed. 2d 776","1968 U.S. LEXIS 2726",1410,"Warren","260","I.M. AMUSEMENT CORP. v. OHIO.",NA,NA,156,NA,28,41,2,NA,NA,0,NA,NA,300,41,0,1,NA,1,1,3,0,1,0,0,30190,3,2,0,7,NA,NA,NA,"",NA,90,1,8,1,3
"3308",1967,"TMarshall",1,1,"1967-112","1967-112-11","1967-112-11-01","1967-112-11-01-01",1968-05-01,1,"390 U.S. 747","88 S. Ct. 1344","20 L. Ed. 2d 312","1968 U.S. LEXIS 2917",1410,"Warren","261","CITY AND COUNTY OF SAN FRANCISCO v. SKELLY OIL CO. et al.",1967-12-05,NA,3,6,198,NA,1,52,NA,0,30,NA,30,NA,0,12,12,1,1,7,0,1,0,0,80300,8,2,0,5,4,3,355,"",91,90,1,7,1,3
"3309",1967,"TMarshall",1,1,"1967-112","1967-112-12","1967-112-12-01","1967-112-12-01-01",1968-05-01,1,"390 U.S. 747","88 S. Ct. 1344","20 L. Ed. 2d 312","1968 U.S. LEXIS 2917",1410,"Warren","262","CITY OF SAN DIEGO v. SKELLY OIL CO. et al.",1967-12-05,NA,3,6,198,NA,1,52,NA,0,30,NA,30,NA,0,12,12,1,1,7,0,1,0,0,80300,8,2,0,5,4,3,355,"",91,90,1,7,1,3
"3310",1967,"TMarshall",1,1,"1967-112","1967-112-13","1967-112-13-01","1967-112-13-01-01",1968-05-01,1,"390 U.S. 747","88 S. Ct. 1344","20 L. Ed. 2d 312","1968 U.S. LEXIS 2917",1410,"Warren","266","STANDARD OIL CO. OF TEXAS, A DIVISION OF CHEVRON OIL CO. v. FEDERAL POWER COMMISSION",1967-12-05,NA,198,NA,352,NA,1,52,NA,0,30,NA,30,NA,0,12,12,2,1,7,0,0,0,0,80300,8,2,0,5,4,3,355,"",91,90,1,7,1,3
"3311",1967,"TMarshall",1,1,"1967-072","1967-072-01","1967-072-01-01","1967-072-01-01-01",1968-03-05,1,"390 U.S. 228","88 S. Ct. 959","19 L. Ed. 2d 1061","1968 U.S. LEXIS 2911",1410,"Warren","267","UNITED STATES v. NEIFERT-WHITE CO.",1968-01-18,NA,27,NA,152,NA,1,NA,NA,0,88,NA,29,NA,0,12,2,1,1,4,0,1,0,0,80140,8,2,0,4,NA,6,600,"31 U.S.C. § 231",97,90,1,8,0,3
"3312",1967,"TMarshall",1,1,"1967-081","1967-081-01","1967-081-01-01","1967-081-01-01-01",1968-03-18,1,"390 U.S. 341","88 S. Ct. 904","19 L. Ed. 2d 1222","1968 U.S. LEXIS 3115",1410,"Warren","27","FEDERAL TRADE COMMISSION v. FRED MEYER, INC., et al.",1967-11-06,NA,357,NA,238,NA,1,57,NA,0,29,NA,29,NA,0,10,8,1,1,4,1,1,0,0,80010,8,2,0,4,5,3,364,"",90,90,1,6,2,3
"3313",1967,"TMarshall",1,1,"1967-004","1967-004-01","1967-004-01-01","1967-004-01-01-01",1967-10-16,2,"389 U.S. 20","88 S. Ct. 3","19 L. Ed. 2d 20","1967 U.S. LEXIS 501",1410,"Warren","27 M","WOOD v. UNITED STATES",NA,NA,213,NA,27,NA,1,NA,NA,0,60,NA,25,NA,0,12,2,1,1,5,0,1,0,0,10120,1,2,0,4,3,6,600,"18 U.S.C. § 3006",NA,90,1,7,1,3
"3314",1967,"TMarshall",1,1,"1967-096","1967-096-01","1967-096-01-01","1967-096-01-01-01",1968-04-02,1,"390 U.S. 530","88 S. Ct. 1146","20 L. Ed. 2d 87","1968 U.S. LEXIS 2059",1410,"Warren","276","HOPKINS v. COHEN, ACTING SECRETARY OF HEALTH, EDUCATION, AND WELFARE",1968-03-11,NA,140,NA,362,NA,1,62,NA,0,68,NA,27,NA,0,2,2,1,1,3,0,1,0,0,60010,6,2,0,4,NA,3,370,"",81,78,1,5,3,3
"3315",1967,"TMarshall",1,1,"1967-064","1967-064-01","1967-064-01-01","1967-064-01-01-01",1968-01-29,1,"390 U.S. 102","88 S. Ct. 733","19 L. Ed. 2d 936","1968 U.S. LEXIS 2548",1410,"Warren","28","PROVIDENT TRADESMENS BANK & TRUST CO., ADMINISTRATOR v. PATTERSON, ADMINISTRATOR, et al.",1967-11-06,NA,208,NA,171,NA,1,NA,NA,0,109,NA,23,NA,1,13,3,1,1,5,0,1,0,0,90110,9,2,0,4,NA,4,400,"",91,90,1,9,0,3
"3316",1967,"TMarshall",1,1,"1967-008","1967-008-01","1967-008-01-01","1967-008-01-01-01",1967-10-23,2,"389 U.S. 31","88 S. Ct. 192","19 L. Ed. 2d 31","1967 U.S. LEXIS 434",1410,"Warren","284","PINTO, PRISON FARM SUPERINTENDENT v. PIERCE",NA,NA,28,35,100,NA,1,NA,NA,0,92,NA,23,NA,0,12,2,2,1,4,0,1,0,0,10200,1,1,0,3,NA,NA,NA,"",NA,90,1,9,0,3
"3317",1967,"TMarshall",1,1,"1967-032","1967-032-01","1967-032-01-01","1967-032-01-01-01",1967-12-05,1,"389 U.S. 241","88 S. Ct. 391","19 L. Ed. 2d 444","1967 U.S. LEXIS 2755",1410,"Warren","29","ZWICKLER v. KOOTA, DISTRICT ATTORNEY OF KINGS COUNTY",1967-10-12,NA,211,NA,19,37,2,NA,NA,1,94,NA,94,NA,1,1,NA,1,1,4,0,1,0,0,90030,9,2,0,7,3,5,500,"",92,90,1,9,0,3
"3318",1967,"TMarshall",1,1,"1967-070","1967-070-01","1967-070-01-01","1967-070-01-01-01",1968-03-05,1,"390 U.S. 207","88 S. Ct. 916","19 L. Ed. 2d 1042","1968 U.S. LEXIS 3118",1410,"Warren","305","SECURITIES AND EXCHANGE COMMISSION v. NEW ENGLAND ELECTRIC SYSTEM et al.",1968-01-18,NA,405,NA,148,NA,1,105,NA,0,21,NA,21,NA,0,12,3,1,1,4,0,1,0,0,80020,8,2,0,5,4,6,600,"15 U.S.C. § 79",92,90,1,7,0,3
"3319",1967,"TMarshall",1,1,"1967-007","1967-007-01","1967-007-01-01","1967-007-01-01-01",1967-10-16,2,"389 U.S. 28","88 S. Ct. 106","19 L. Ed. 2d 28","1967 U.S. LEXIS 506",1410,"Warren","306","ASSOCIATED PRESS v. WALKER",NA,NA,190,NA,174,NA,1,NA,NA,0,NA,NA,301,22,0,12,NA,1,1,4,0,1,0,0,30030,3,2,0,3,NA,NA,NA,"",NA,90,1,9,0,3
"3320",1967,"TMarshall",1,1,"1967-019","1967-019-01","1967-019-01-01","1967-019-01-01-01",1967-11-06,2,"389 U.S. 89","88 S. Ct. 253","19 L. Ed. 2d 256","1967 U.S. LEXIS 347",1410,"Warren","306 M","CHANCE v. CALIFORNIA",NA,NA,117,NA,28,6,1,NA,NA,0,302,6,302,6,0,12,NA,1,1,3,0,1,0,0,30190,3,2,0,7,NA,NA,NA,"",NA,90,1,8,1,3
"3321",1967,"TMarshall",1,1,"1967-120","1967-120-01","1967-120-01-01","1967-120-01-01-01",1968-05-20,1,"391 U.S. 99","88 S. Ct. 1562","20 L. Ed. 2d 460","1968 U.S. LEXIS 2992",1410,"Warren","309","AMERICAN FEDERATION OF MUSICIANS OF THE UNITED STATES AND CANADA et al. v. CARROLL et al.",1968-03-04,NA,249,NA,247,NA,1,NA,NA,0,96,NA,22,NA,0,12,2,2,1,5,0,1,0,0,70020,7,1,0,4,NA,3,357,"",92,81,1,5,2,3
"3322",1967,"TMarshall",1,1,"1967-028","1967-028-01","1967-028-01-01","1967-028-01-01-01",1967-12-04,1,"389 U.S. 191","88 S. Ct. 379","19 L. Ed. 2d 407","1967 U.S. LEXIS 2757",1410,"Warren","31","WYANDOTTE TRANSPORTATION CO. et al. v. UNITED STATES",1967-10-16,NA,116,NA,27,NA,1,NA,NA,0,75,NA,25,NA,0,3,4,2,1,2,0,0,0,0,80050,8,2,0,4,NA,6,600,"33 U.S.C. § 401",97,90,1,8,0,3
"3323",1967,"TMarshall",1,1,"1967-120","1967-120-02","1967-120-02-01","1967-120-02-01-01",1968-05-20,1,"391 U.S. 99","88 S. Ct. 1562","20 L. Ed. 2d 460","1968 U.S. LEXIS 2992",1410,"Warren","310","CARROLL et al. v. AMERICAN FEDERATION OF MUSICIANS OF THE UNITED STATES AND CANADA et al.",1968-03-04,NA,247,NA,249,NA,1,NA,NA,0,96,NA,22,NA,0,12,2,1,1,5,0,0,0,0,70020,7,1,0,4,NA,3,357,"",92,81,1,5,2,3
"3324",1967,"TMarshall",1,1,"1967-136","1967-136-02","1967-136-02-01","1967-136-02-01-01",1968-05-27,1,"391 U.S. 392","88 S. Ct. 1725","20 L. Ed. 2d 689","1968 U.S. LEXIS 1549",1410,"Warren","319","KAUTZ et al. v. DEPARTMENT OF GAME OF WASHINGTON et al.",1968-03-25,NA,170,NA,7,56,1,NA,NA,0,302,56,300,56,0,12,2,1,1,2,0,0,0,0,20160,2,1,0,4,NA,6,600,"10 Stat. 1132",81,90,1,9,0,3
"3325",1967,"TMarshall",1,1,"1967-077","1967-077-01","1967-077-01-01","1967-077-01-01-01",1968-03-11,1,"390 U.S. 317","88 S. Ct. 995","19 L. Ed. 2d 1201","1968 U.S. LEXIS 2925",1410,"Warren","324","NORFOLK & WESTERN RAILWAY CO. et al. v. MISSOURI STATE TAX COMMISSION et al.",1968-01-25,NA,231,NA,4,30,2,117,30,0,302,30,300,30,0,1,2,2,1,5,0,1,0,0,80100,8,1,0,2,NA,2,230,"",97,90,1,8,1,3
"3326",1967,"TMarshall",1,1,"1967-153","1967-153-01","1967-153-01-01","1967-153-01-01-01",1968-06-03,6,"391 U.S. 592","88 S. Ct. 1753","20 L. Ed. 2d 842","1968 U.S. LEXIS 1473",1410,"Warren","325","WATTS et al. v. SEWARD SCHOOL BOARD et al.",1968-03-26,NA,8,2,21,2,1,117,2,0,302,2,300,2,0,12,2,1,1,5,0,1,0,0,30030,3,2,0,3,NA,NA,NA,"",NA,90,1,8,1,3
